country_from,country_to,distance,gravity,flow,offset,GDPDiff,GDPDiffabs,offsetabs
MT,PK,5087.7063,14.9977,1.6094,0.48076,23589.9777,23589.9777,0.48076
KH,TJ,4421.4624,15.7675,0.69315,-0.48061,474.0634,474.0634,0.48061
SG,UA,8623.0502,15.0375,1.7918,0.47906,50774.9862,50774.9862,0.47906
RO,ZW,7235.406,15.6204,0,-0.47832,8465.5333,8465.5333,0.47832
SA,SL,6266.6442,15.6203,0,-0.47826,19532.5988,19532.5988,0.47826
ES,BO,8822.9118,15.6867,4.8903,0.47742,23423.5357,23423.5357,0.47742
HU,TJ,4228.7055,15.3833,3.434,0.47648,11869.0036,11869.0036,0.47648
BE,MM,8247.9366,15.9928,1.7918,-0.47624,39821.1397,39821.1397,0.47624
CZ,AM,2544.9907,15.3777,3.4012,0.47518,14660.3976,14660.3976,0.47518
TW,ZW,11019.8843,14.9568,1.3863,0.47503,21589.4027,21589.4027,0.47503
NL,YE,5561.5393,16.5353,4.3944,-0.47482,44304.4452,44304.4452,0.47482
CZ,UG,5617.9484,16.4462,3.9703,-0.47438,17651.2409,17651.2409,0.47438
NL,BJ,4769.5652,15.9115,5.948,0.47367,44505.3396,44505.3396,0.47367
MZ,GT,14266.7741,14.6694,0,0.47266,-3764.6748,3764.6748,0.47266
BD,HN,15675.494,15.6145,0,-0.47241,-1002.3779,1002.3779,0.47241
IL,CG,4015.1043,14.8153,0.69315,0.47165,35764.3674,35764.3674,0.47165
LA,MZ,8463.7474,14.8161,0.69315,0.47081,1971.0835,1971.0835,0.47081
ES,DO,6695.5984,16.2163,2.8904,-0.47017,19806.2683,19806.2683,0.47017
CL,CI,8390.6232,15.6119,0,-0.46988,12266.7289,12266.7289,0.46988
JP,CL,17342.6152,15.8387,1.0986,-0.46701,25101.5417,25101.5417,0.46701
TT,PE,2686.1663,15.6091,0,-0.467,9331.4487,9331.4487,0.467
CA,BF,9771.6491,15.7736,5.247,0.46503,41508.1975,41508.1975,0.46503
CO,YE,13336.3247,15.8365,1.0986,-0.46484,4815.2706,4815.2706,0.46484
LU,TR,2586.2756,15.7514,0.69315,-0.46446,92043.7122,92043.7122,0.46446
AT,MM,7600.6708,15.8959,1.3863,-0.46413,42901.4976,42901.4976,0.46413
KW,AM,1216.7095,15.8958,1.3863,-0.46402,25369.2479,25369.2479,0.46402
NL,GE,3032.8834,15.7443,5.0999,0.4636,41441.1301,41441.1301,0.4636
IL,KG,3722.1364,15.138,2.1972,0.46331,36215.5761,36215.5761,0.46331
ZA,AZ,8262.2025,15.8944,1.3863,-0.4626,1396.6574,1396.6574,0.4626
CO,SL,6913.8535,15.8341,1.0986,-0.46249,5309.5559,5309.5559,0.46249
HR,ML,3542.4579,15.604,0,-0.46197,11310.1594,11310.1594,0.46197
ZA,HN,12673.2066,14.9699,1.3863,0.46184,2912.4363,2912.4363,0.46184
MW,CO,12134.8089,15.6035,0,-0.46148,-5504.8105,5504.8105,0.46148
CH,IL,2870.8077,15.9768,1.7918,-0.4603,41520.0385,41520.0385,0.4603
BA,UG,4946.0366,15.6013,0,-0.45925,4093.4095,4093.4095,0.45925
PT,AZ,4688.4493,15.3384,3.1355,0.459,15936.3718,15936.3718,0.459
BE,NP,6908.6984,15.7457,0.69315,-0.45879,40366.6248,40366.6248,0.45879
SI,AZ,2705.6922,14.8284,0.69315,0.45854,17427.6337,17427.6337,0.45854
BE,TZ,6965.9143,16.3802,3.7377,-0.45698,40216.9635,40216.9635,0.45698
KZ,TG,7528.6144,14.6861,0,0.45594,6931.6155,6931.6155,0.45594
AE,ML,6021.8103,15.3416,3.1355,0.4558,36841.7003,36841.7003,0.4558
VN,BO,19107.6687,14.8324,0.69315,0.45455,-919.2658,919.2658,0.45455
IT,DO,8042.0915,16.1159,2.4849,-0.45449,23805.0447,23805.0447,0.45449
SG,TR,8074.6042,15.738,0.69315,-0.45113,42173.1049,42173.1049,0.45113
MX,SR,5446.902,14.6911,0,0.45093,1716.8735,1716.8735,0.45093
NL,MW,7787.0125,15.4403,3.5553,0.44477,44993.9852,44993.9852,0.44477
GB,GE,3634.645,16.7322,5.4806,-0.44467,36045.7385,36045.7385,0.44467
RU,LR,10645.2883,15.5865,0,-0.44447,8292.9938,8292.9938,0.44447
SA,CO,12732.8284,16.0862,2.3979,-0.44298,14223.0429,14223.0429,0.44298
PH,GE,8101.0636,15.5829,0,-0.44084,-902.578,902.578,0.44084
NL,CO,8896.63,16.1632,6.9948,0.44078,39489.1747,39489.1747,0.44078
CA,VN,11572.5368,17.0391,6.9707,-0.44014,39972.2377,39972.2377,0.44014
SN,RW,5211.1336,15.727,0.69315,-0.44013,255.2381,255.2381,0.44013
DK,VN,9242.3678,15.6432,4.4998,0.4393,51231.974,51231.974,0.4393
OM,TJ,2421.1129,15.7016,4.7791,0.43927,14186.5141,14186.5141,0.43927
IL,GH,4518.5505,16.2843,3.3673,-0.43847,35779.1512,35779.1512,0.43847
PE,RW,11604.851,14.8493,0.69315,0.4376,5342.8145,5342.8145,0.4376
JO,KH,7279.6993,14.8496,0.69315,0.43733,2818.0303,2818.0303,0.43733
OM,AM,2306.1179,14.7048,0,0.43722,11376.2059,11376.2059,0.43722
SK,YE,4519.3856,15.8077,1.0986,-0.43605,15505.6529,15505.6529,0.43605
PL,MN,5800.9321,15.0434,1.6094,0.43502,8685.9654,8685.9654,0.43502
SK,MX,10146.5758,15.7214,0.69315,-0.43446,8294.6814,8294.6814,0.43446
AT,ZM,6872.1943,14.9382,1.0986,0.43348,42998.1273,42998.1273,0.43348
BG,TJ,3831.0995,15.2605,2.6391,0.43306,6554.9519,6554.9519,0.43306
MU,PK,5779.5066,15.8045,1.0986,-0.43283,8159.4028,8159.4028,0.43283
AR,SL,7472.7547,15.5747,0,-0.43262,11953.1674,11953.1674,0.43262
JP,GT,12312.97,16.4467,4.1744,-0.43221,34747.7236,34747.7236,0.43221
MD,TJ,3559.8921,14.7109,0,0.43115,1104.3576,1104.3576,0.43115
ES,LR,3826.639,16.4988,4.4308,-0.43076,26073.1211,26073.1211,0.43076
CL,GT,6051.01,15.9088,1.6094,-0.43033,9646.1819,9646.1819,0.43033
NL,CM,5019.0725,16.5777,4.8122,-0.42994,44262.1313,44262.1313,0.42994
DK,ID,10965.1395,16.3369,3.6636,-0.42921,49847.3694,49847.3694,0.42921
SZ,UG,3103.1361,15.5711,0,-0.42902,2159.8451,2159.8451,0.42902
ID,BO,18096.3809,15.9767,1.9459,-0.42796,465.3388,465.3388,0.42796
BE,MG,8747.7564,15.1216,1.9459,0.42712,40694.8384,40694.8384,0.42712
JP,ML,12838.8983,16.4448,4.1897,-0.4271,38113.9606,38113.9606,0.4271
FR,BO,9563.6111,15.8904,5.624,0.42709,33750.0122,33750.0122,0.42709
AL,KE,4915.0453,15.5681,0,-0.42607,2691.5365,2691.5365,0.42607
AM,GH,5788.2619,14.7166,0,0.42541,2092.691,2092.691,0.42541
SK,TH,8056.3424,15.5664,0,-0.42437,10588.0742,10588.0742,0.42437
QA,UG,3348.8624,16.0675,2.3979,-0.4243,58715.5512,58715.5512,0.4243
VE,UG,10971.1375,16.2025,3.0445,-0.42418,8642.6912,8642.6912,0.42418
RO,TG,4746.3778,15.7106,0.69315,-0.42371,8895.6689,8895.6689,0.42371
NL,BF,4478.4465,16.5769,4.8442,-0.42243,44645.0495,44645.0495,0.42243
PE,PH,18137.9429,16.116,2.6391,-0.42237,3094.5781,3094.5781,0.42237
RO,KH,8239.7778,15.3361,2.9444,0.42135,8204.2234,8204.2234,0.42135
IT,BO,10110.7773,15.6803,4.585,0.42004,27422.3121,27422.3121,0.42004
AT,MZ,7651.6302,15.2758,2.6391,0.41778,43794.4459,43794.4459,0.41778
PT,TZ,6743.5108,16.3506,3.7842,-0.41762,18934.1144,18934.1144,0.41762
OM,ZW,5365.6079,14.7247,0,0.4174,13973.7606,13973.7606,0.4174
KE,PY,10654.0947,14.8703,0.69315,0.41664,-2624.8449,2624.8449,0.41664
UA,LR,6027.5025,15.5587,0,-0.41662,1730.3573,1730.3573,0.41662
AE,LA,5020.7195,14.7259,0,0.41616,35269.0546,35269.0546,0.41616
AU,NG,13955.9996,16.9527,6.6758,-0.41543,47749.8343,47749.8343,0.41543
BA,LB,1923.9329,15.5572,0,-0.41515,-3205.2864,3205.2864,0.41515
SK,PH,9799.1423,15.5805,4.0775,0.41379,13544.9158,13544.9158,0.41379
FR,AM,3496.9122,16.5881,4.9416,-0.41328,33248.8162,33248.8162,0.41328
AU,KH,5237.7223,16.4447,8.2082,0.41285,48657.9123,48657.9123,0.41285
IT,LR,4499.3497,16.441,4.2485,-0.41103,30071.8975,30071.8975,0.41103
CO,AZ,12292.4637,14.9608,1.0986,0.41087,1928.6689,1928.6689,0.41087
MX,SL,9709.5223,16.1187,2.7081,-0.41067,7705.2568,7705.2568,0.41067
IE,MM,8957.8135,14.9616,1.0986,0.41008,60331.4653,60331.4653,0.41008
MY,ML,11548.0875,15.2526,2.4849,0.40882,8722.0613,8722.0613,0.40882
BG,ML,3944.0126,15.9252,1.7918,-0.40868,6570.2887,6570.2887,0.40868
GB,BI,7208.5771,16.4028,4.0775,-0.40853,39613.6609,39613.6609,0.40853
AL,UG,4587.9182,15.5505,0,-0.40845,3531.5874,3531.5874,0.40845
CA,EC,6929.6227,16.3317,7.6435,0.40781,36188.9439,36188.9439,0.40781
PK,NI,14489.4468,15.5489,0,-0.40681,-683.1891,683.1891,0.40681
US,AL,9146.7975,16.2232,7.1172,0.40635,53319.8909,53319.8909,0.40635
AR,JO,12850.7777,14.736,0,0.406,8361.2793,8361.2793,0.406
IE,GH,5097.3391,15.4606,3.4657,0.40575,60093.0219,60093.0219,0.40575
IE,CM,5446.3101,15.143,1.9459,0.4057,60573.8342,60573.8342,0.4057
DK,BF,4987.2074,15.2733,2.5649,0.40479,52767.9338,52767.9338,0.40479
AU,MG,8831.3386,15.8569,5.3566,0.40468,49526.5006,49526.5006,0.40468
AE,ZW,5426.5274,15.4416,3.3673,0.40421,36613.6101,36613.6101,0.40421
HR,AZ,2686.9273,15.5453,0,-0.40325,8213.7301,8213.7301,0.40325
KR,CM,11745.8688,15.9795,2.0794,-0.4029,26506.1574,26506.1574,0.4029
MY,SO,6180.3555,16.2743,3.4965,-0.40147,9068.3596,9068.3596,0.40147
US,LB,10668.9737,16.6517,9.1405,0.40064,49552.7824,49552.7824,0.40064
PT,TH,10460.7654,15.6869,0.69315,-0.39999,13905.3948,13905.3948,0.39999
BR,AM,11605.6468,15.3216,2.7726,0.39989,5043.7964,5043.7964,0.39989
HR,YE,4525.1177,15.5415,0,-0.39948,11100.3318,11100.3318,0.39948
BE,ZA,9195.349,15.8309,1.3863,-0.39911,35822.5634,35822.5634,0.39911
SA,EC,13448.2456,14.8885,0.69315,0.39842,14059.6641,14059.6641,0.39842
TW,YE,7566.4482,16.244,3.3673,-0.3982,21607.6652,21607.6652,0.3982
CL,TZ,11055.0378,15.9128,1.7918,-0.39624,12913.7322,12913.7322,0.39624
GB,HN,8170.124,16.0084,6.0403,0.39608,37538.2308,37538.2308,0.39608
AZ,BF,5702.8835,15.5377,0,-0.3957,3227.2059,3227.2059,0.3957
DE,PA,9354.6627,15.1534,1.9459,0.39536,28255.8226,28255.8226,0.39536
CR,NG,10100.0037,15.9966,2.1972,-0.39534,9646.6529,9646.6529,0.39534
KR,GH,12779.3022,15.996,2.1972,-0.39478,26025.3451,26025.3451,0.39478
AU,UA,12983.3818,15.6783,4.4543,0.39473,47742.0915,47742.0915,0.39473
FR,HT,7318.9449,16.4216,4.2341,-0.39467,36115.3728,36115.3728,0.39467
AT,AZ,2749.5733,16.2399,3.3673,-0.39409,40299.5788,40299.5788,0.39409
ES,GE,3884.49,16.2533,3.434,-0.39356,22674.8419,22674.8419,0.39356
TH,GE,6183.4555,15.7174,4.6347,0.39328,2054.2635,2054.2635,0.39328
MX,AL,10703.6566,14.9792,1.0986,0.39245,4054.41,4054.41,0.39245
CL,CR,5210.9547,14.9798,1.0986,0.39185,1968.2879,1968.2879,0.39185
SE,CD,7140.1841,16.543,4.8283,-0.39183,51155.3636,51155.3636,0.39183
CA,TZ,13521.1943,16.2161,7.0103,0.39107,41278.7342,41278.7342,0.39107
GR,MG,6939.5689,15.5303,0,-0.38824,17702.6505,17702.6505,0.38824
IT,HT,8198.3774,16.0959,2.7081,-0.38784,29787.6728,29787.6728,0.38784
SA,GT,13457.1734,14.8991,0.69315,0.38777,15881.9041,15881.9041,0.38777
FI,MD,1622.168,15.8194,1.3863,-0.38757,41190.046,41190.046,0.38757
DE,HN,9153.1623,16.0118,6.0137,0.38708,39574.901,39574.901,0.38708
SE,BF,5577.8743,15.5964,4.0254,0.38694,50950.1384,50950.1384,0.38694
AU,IQ,11520.136,15.727,4.6444,0.38569,45318.2188,45318.2188,0.38569
GB,PA,8428.9105,15.1311,1.7918,0.38542,26219.1524,26219.1524,0.38542
BR,LB,10683.5829,16.2068,3.2581,-0.38385,735.9438,735.9438,0.38385
HR,CM,4204.392,15.5257,0,-0.38367,11058.0178,11058.0178,0.38367
PT,JO,4123.7093,15.5632,3.8501,0.38356,15725.3707,15725.3707,0.38356
TH,JO,6728.1198,16.4817,4.5747,-0.38352,1819.9759,1819.9759,0.38352
QA,US,12255.7063,15.5254,0,-0.38336,1864.0729,1864.0729,0.38336
ZA,GE,8368.4266,14.9038,0.69315,0.38308,1419.944,1419.944,0.38308
FR,KH,9958.0743,16.1795,6.7946,0.3826,35585.061,35585.061,0.3826
NL,PH,10587.2822,16.5683,8.6536,0.38232,42343.7081,42343.7081,0.38232
GB,HT,6952.2272,16.5054,4.7005,-0.38101,39159.793,39159.793,0.38101
IL,MW,4926.3258,15.6674,0.69315,-0.38045,36991.8174,36991.8174,0.38045
TR,HN,11466.5829,15.5222,0,-0.38019,8426.4517,8426.4517,0.38019
JP,JO,9009.926,16.5096,4.7274,-0.37956,34806.5302,34806.5302,0.37956
AU,SO,10009.0871,15.0534,1.3863,0.3784,49493.6107,49493.6107,0.3784
FR,LA,9182.5451,15.4948,3.4965,0.37799,34501.8154,34501.8154,0.37799
CA,CD,12640.0154,16.6993,5.6454,-0.37738,41713.4227,41713.4227,0.37738
TH,SL,12136.8663,15.0561,1.3863,0.37567,5411.864,5411.864,0.37567
ZA,KH,9971.9855,15.9973,2.3026,-0.37402,4003.6866,4003.6866,0.37402
AF,PE,15323.2168,15.3609,2.8332,0.3733,-5483.8713,5483.8713,0.3733
FI,YE,5460.4309,15.4416,3.2189,0.37323,42099.9127,42099.9127,0.37323
GR,MW,5961.098,15.515,0,-0.373,17803.1745,17803.1745,0.373
US,KG,11255.3805,16.5573,8.5547,0.37265,56389.7509,56389.7509,0.37265
FR,GT,8932.0012,16.4477,4.4659,-0.3723,32708.2241,32708.2241,0.3723
KW,MW,4940.0734,14.9156,0.69315,0.37136,28674.6052,28674.6052,0.37136
MY,TL,3008.3095,15.2907,2.4849,0.37066,7400.5684,7400.5684,0.37066
SK,GH,4927.1036,15.6573,0.69315,-0.37035,14982.5266,14982.5266,0.37035
NL,TZ,7084.5291,16.7517,5.9349,-0.36923,44415.5862,44415.5862,0.36923
AE,TJ,2378.3947,16.4767,4.625,-0.36807,36826.3636,36826.3636,0.36807
ZA,EC,10965.2497,15.8461,1.6094,-0.36772,-695.3903,695.3903,0.36772
CH,KE,5953.5115,16.2532,7.0665,0.36571,77357.2909,77357.2909,0.36571
AE,LB,2098.5674,16.3526,4.0431,-0.36557,29708.2028,29708.2028,0.36557
AT,MX,9919.8477,16.2436,3.5264,-0.36457,35975.209,35975.209,0.36457
KR,TL,4984.1112,14.7776,0,0.36444,25436.8061,25436.8061,0.36444
CL,PH,17150.3835,15.6546,4.1897,0.36303,10841.8541,10841.8541,0.36303
AE,BI,3950.0286,15.6485,0.69315,-0.36156,37336.48,37336.48,0.36156
PE,LR,7471.8427,14.7809,0,0.36112,5590.2793,5590.2793,0.36112
FR,TJ,5536.6172,16.7632,6.0331,-0.36026,36059.1244,36059.1244,0.36026
PE,VN,19365.8261,15.8765,1.7918,-0.35999,3859.9598,3859.9598,0.35999
CL,YE,13705.3257,14.7825,0,0.35952,12802.5913,12802.5913,0.35952
MY,BF,11372.2958,15.3188,2.5649,0.3593,8852.8379,8852.8379,0.3593
BH,AZ,1605.6311,15.5013,0,-0.35925,18477.2306,18477.2306,0.35925
ZA,MD,8687.0363,14.7831,0,0.35897,3373.3924,3373.3924,0.35897
RW,KH,8442.5335,14.7846,0,0.35747,-567.0716,567.0716,0.35747
HN,BO,4294.678,15.4981,0,-0.35605,-743.7985,743.7985,0.35605
CY,TZ,4616.6158,14.931,0.69315,0.35593,22445.0079,22445.0079,0.35593
EC,GH,8623.3368,15.6425,0.69315,-0.35558,4455.5231,4455.5231,0.35558
CO,TG,8298.8425,15.497,0,-0.35494,5227.1436,5227.1436,0.35494
AR,NI,6128.7456,15.7867,1.3863,-0.35491,10297.8348,10297.8348,0.35491
NO,MM,7764.8897,15.3394,2.6391,0.35423,69537.4598,69537.4598,0.35423
IL,MZ,5528.1685,15.9028,1.9459,-0.35405,36910.5429,36910.5429,0.35405
ER,GH,4510.2396,15.6409,0.69315,-0.35396,-690.461,690.461,0.35396
CU,MM,15137.7159,14.7895,0,0.35253,6327.2424,6327.2424,0.35253
AE,MG,4752.1688,16.1397,3.091,-0.35163,37220.8886,37220.8886,0.35163
CZ,GE,2290.8609,15.8284,1.6094,-0.35,14412.8998,14412.8998,0.35
PH,SN,14314.4968,15.8659,1.7918,-0.3494,1992.9982,1992.9982,0.3494
BE,PH,10725.1865,16.1372,6.4313,0.34898,38145.0854,38145.0854,0.34898
EC,PH,17497.8162,15.5256,3.4965,0.34725,3017.9122,3017.9122,0.34725
QA,TJ,2406.2392,15.1705,1.7918,0.34598,58535.0161,58535.0161,0.34598
JP,BI,11869.635,16.0654,2.7726,-0.34384,38608.7403,38608.7403,0.34384
FR,PE,9780.4425,16.9165,6.848,-0.34325,30809.3182,30809.3182,0.34325
ES,HN,8291.6975,15.6329,3.989,0.3428,24167.3342,24167.3342,0.3428
KW,TJ,2425.0115,15.6105,3.8712,0.3406,28179.5561,28179.5561,0.3406
TZ,AL,5493.3098,15.4826,0,-0.34052,-3267.7024,3267.7024,0.34052
GB,DO,6840.2325,16.5195,4.9698,-0.33872,33177.1649,33177.1649,0.33872
DK,ZA,9737.8093,15.0331,1.0986,0.33854,48144.0704,48144.0704,0.33854
SE,JO,3535.583,15.8292,4.9053,0.33801,47511.9313,47511.9313,0.33801
AE,CM,4769.5384,16.0722,2.8332,-0.33798,36589.5587,36589.5587,0.33798
AL,AZ,2305.5317,15.4798,0,-0.3378,269.9598,269.9598,0.3378
DE,HT,7877.0417,16.4864,4.8203,-0.33687,41196.4631,41196.4631,0.33687
AT,ML,3734.5256,16.2391,3.6376,-0.33681,43396.0081,43396.0081,0.33681
US,TJ,11465.1726,16.8823,9.9364,0.33649,56670.9432,56670.9432,0.33649
AE,PH,7212.5617,16.7284,5.994,-0.33366,34671.1355,34671.1355,0.33366
NL,ML,3928.4375,16.8034,6.3544,-0.33331,44514.2729,44514.2729,0.33331
DK,AL,1848.5892,15.389,2.7726,0.3325,49270.768,49270.768,0.3325
GT,KE,14062.5824,15.2176,1.9459,0.33115,2691.3844,2691.3844,0.33115
RW,TJ,6201.5378,14.8113,0,0.33079,-93.0083,93.0083,0.33079
IT,PE,10489.6146,16.6777,5.7714,-0.32942,24481.6181,24481.6181,0.32942
HU,RW,5552.9583,15.1491,1.6094,0.32935,11962.0118,11962.0118,0.32935
EG,PY,11087.687,15.4708,0,-0.32877,-565.7145,565.7145,0.32877
IL,MG,5685.8006,15.6998,1.0986,-0.32815,36891.2933,36891.2933,0.32815
VN,HN,16391.0429,14.9611,0.69315,0.32581,-175.4673,175.4673,0.32581
IT,HN,9593.4304,15.6073,3.7842,0.32559,28166.1106,28166.1106,0.32559
BE,CO,8822.1039,15.7748,4.585,0.32553,35290.552,35290.552,0.32553
HR,GH,4416.5962,15.6124,0.69315,-0.32548,10577.2055,10577.2055,0.32548
BE,UG,6059.0201,16.3669,4.3041,-0.32528,40480.8485,40480.8485,0.32528
IL,BI,3862.7886,15.612,0.69315,-0.32508,37006.8848,37006.8848,0.32508
VE,PH,17678.1762,16.1608,3.3322,-0.32236,6306.9281,6306.9281,0.32236
NO,CI,6001.1352,15.0519,1.0986,0.31977,69286.2802,69286.2802,0.31977
JO,TJ,3309.2596,15.836,1.7918,-0.3195,3292.0937,3292.0937,0.3195
SE,MM,7210.1111,16.1255,3.1781,-0.31926,50324.8513,50324.8513,0.31926
MT,UA,1948.6158,15.4601,0,-0.31805,22872.4426,22872.4426,0.31805
MU,NG,6266.5964,15.6046,0.69315,-0.31769,7449.6106,7449.6106,0.31769
CH,LK,8044.8217,14.8245,0,0.31755,74977.2559,74977.2559,0.31755
BH,JO,1500.8335,15.6044,0.69315,-0.31748,18266.2296,18266.2296,0.31748
ID,NI,17515.9966,15.4707,3.091,0.31739,1418.9128,1418.9128,0.31739
CZ,KE,5938.9362,16.4904,4.9345,-0.3171,16811.1899,16811.1899,0.3171
FR,DO,7173.6357,16.4433,4.7095,-0.31694,30132.7447,30132.7447,0.31694
AT,GH,4640.1273,16.2543,3.8067,-0.3167,42663.0542,42663.0542,0.3167
DE,CL,12513.9589,16.062,2.8904,-0.31586,28143.1325,28143.1325,0.31586
KR,CL,18276.0639,14.8263,0,0.31574,13745.8801,13745.8801,0.31574
GR,RW,4634.329,15.6011,0.69315,-0.31422,17401.1337,17401.1337,0.31422
ID,HN,17282.2103,15.8908,2.0794,-0.31416,1209.1373,1209.1373,0.31416
LU,US,7694.7494,14.9729,0.69315,0.31405,45364.5344,45364.5344,0.31405
MY,TJ,4943.1496,16.2268,3.6889,-0.31383,8706.7245,8706.7245,0.31383
HN,PH,15627.2026,15.165,1.6094,0.31341,-589.9143,589.9143,0.31341
LA,TZ,7942.924,15.5994,0.69315,-0.3125,1473.9591,1473.9591,0.3125
QA,VN,6063.6213,15.6841,1.0986,-0.31245,57145.1697,57145.1697,0.31245
IL,SN,5330.2462,15.3494,2.4849,0.31196,36334.5385,36334.5385,0.31196
NL,GH,4946.8929,16.7918,6.4019,-0.31181,43781.319,43781.319,0.31181
SI,CD,5620.6049,15.4538,0,-0.31174,20860.0648,20860.0648,0.31174
CA,CI,9972.9568,15.9725,2.4849,-0.31111,40631.7308,40631.7308,0.31111
BR,AL,9608.6148,15.6825,1.0986,-0.31084,4503.0522,4503.0522,0.31084
TH,TG,10818.2147,15.3142,2.3026,0.30912,5329.4517,5329.4517,0.30912
ML,TJ,7537,14.8333,0,0.30877,-15.3368,15.3368,0.30877
MM,EC,17693.7417,14.8336,0,0.30846,-4693.9665,4693.9665,0.30846
CH,VN,9616.8314,15.9428,5.2933,0.30558,76626.9604,76626.9604,0.30558
JP,TL,5181.0824,15.6076,3.6889,0.30542,36792.4677,36792.4677,0.30542
IE,BF,4616.5672,15.2449,1.9459,0.30388,60956.7525,60956.7525,0.30388
BE,MW,7660.4449,15.0679,1.0986,0.30378,40795.3625,40795.3625,0.30378
SG,IQ,7180.581,15.2132,1.7918,0.30333,48351.1135,48351.1135,0.30333
ES,LA,9878.5173,14.9838,0.69315,0.3031,24175.3389,24175.3389,0.3031
JP,HN,12633.3241,15.7967,4.5747,0.30149,36533.3101,36533.3101,0.30149
BH,ID,7397.9095,15.7324,1.3863,-0.30059,18783.8722,18783.8722,0.30059
LU,EG,3310.9873,15.4425,0,-0.30045,99316.8314,99316.8314,0.30045
ES,PE,9128.266,16.6896,5.9713,-0.29962,20482.8417,20482.8417,0.29962
GR,PH,9945.4845,16.2337,3.8067,-0.29607,15152.8974,15152.8974,0.29607
JP,CG,12874.822,15.1834,1.6094,0.29502,37366.2229,37366.2229,0.29502
BE,AZ,3504.8513,16.0148,2.7726,-0.29328,37219.2209,37219.2209,0.29328
ZM,KH,8970.265,14.9942,0.69315,0.29272,-91.5193,91.5193,0.29272
AR,RW,10177.2764,15.4339,0,-0.29187,11746.3813,11746.3813,0.29187
SG,YE,6262.443,15.1877,1.6094,0.29074,51970.3794,51970.3794,0.29074
BZ,NI,596.6718,15.6622,1.0986,-0.29055,2659.1839,2659.1839,0.29055
PL,DO,8332.5578,15.5768,0.69315,-0.28992,5650.1935,5650.1935,0.28992
RS,AM,2024.7622,15.4319,0,-0.28987,1742.142,1742.142,0.28987
GB,LR,5469.0175,16.1305,6.1159,0.28975,39444.0177,39444.0177,0.28975
BA,PH,10112.0799,15.0834,1.0986,0.28822,1757.6463,1757.6463,0.28822
DE,PE,10488.8847,16.9884,7.4553,-0.28816,35890.4085,35890.4085,0.28816
MA,NI,8146.5608,15,0.69315,0.28693,681.0477,681.0477,0.28693
FR,CG,5334.3679,16.3046,4.1897,-0.28692,35326.7234,35326.7234,0.28692
JP,PE,15511.0859,16.6352,5.7714,-0.28692,32848.8176,32848.8176,0.28692
TW,TJ,4945.9996,15.9444,5.2095,0.28644,21802.1561,21802.1561,0.28644
MM,PE,18302.6804,15.4282,0,-0.28614,-4770.6325,4770.6325,0.28614
LA,MX,14469.1593,15.2307,1.7918,0.28584,-5848.1534,5848.1534,0.28584
PT,ZM,6933.4671,15.0862,1.0986,0.28545,18634.9204,18634.9204,0.28545
BG,BI,5146.2228,14.8567,0,0.28539,7065.0684,7065.0684,0.28539
SE,CM,5890.2245,15.7162,4.1109,0.28503,50567.2202,50567.2202,0.28503
TH,PE,19155.2721,15.6011,3.5553,0.28399,-137.7366,137.7366,0.28399
MX,AZ,12277.6259,15.9269,2.3979,-0.28371,4324.3698,4324.3698,0.28371
SA,LR,6121.3652,15.1953,1.6094,0.28311,19573.2775,19573.2775,0.28311
CR,BO,3647.8543,15.1954,1.6094,0.28306,8719.682,8719.682,0.28306
NO,IQ,3953.133,16.3378,4.3694,-0.28259,66202.8767,66202.8767,0.28259
ZA,BO,8772.136,15.8837,2.1972,-0.28246,2168.6378,2168.6378,0.28246
CH,SN,4164.7441,15.8222,4.6052,0.2823,77854.577,77854.577,0.2823
SK,BF,4500.9966,15.4243,0,-0.28222,15846.2572,15846.2572,0.28222
TW,ZM,10900.64,15.0055,0.69315,0.28146,21419.6121,21419.6121,0.28146
US,KH,14084.1925,17.0611,10.5274,0.28118,56196.8799,56196.8799,0.28118
BE,MZ,8270.9636,15.3805,2.4849,0.28093,40714.088,40714.088,0.28093
MX,TG,10963.4775,15.9038,2.3026,-0.28051,7622.8446,7622.8446,0.28051
TH,DO,16047.2177,14.862,0,0.28003,-814.3101,814.3101,0.28003
KG,AM,2499.4157,14.8621,0,0.27997,-2529.1159,2529.1159,0.27997
SK,LB,2121.2468,15.7961,1.7918,-0.27955,8581.983,8581.983,0.27955
NL,LB,3170.7617,16.1347,6.0868,0.27944,37380.7753,37380.7753,0.27944
IT,GT,9862.13,16.1508,3.4965,-0.27794,26380.5241,26380.5241,0.27794
PT,TG,3539.2161,15.6512,3.7612,0.27692,19234.8466,19234.8466,0.27692
US,PY,7780.5017,17.3962,9.4676,-0.27543,53386.5825,53386.5825,0.27543
FR,CL,11709.1681,15.9833,2.7081,-0.27523,23062.0422,23062.0422,0.27523
IS,US,5713.5331,15.012,0.69315,0.27489,2510.1555,2510.1555,0.27489
US,ZW,14330.3377,17.0507,7.82,-0.27432,56458.1898,56458.1898,0.27432
IE,ML,4002.4243,15.4948,2.9957,0.27336,60825.9758,60825.9758,0.27336
SE,SO,6541.0947,15.0137,0.69315,0.27325,51165.6601,51165.6601,0.27325
SE,AL,2112.5052,15.669,3.8286,0.27318,47452.9726,47452.9726,0.27318
TW,AZ,6967.3984,15.3703,2.3979,0.27295,18721.0636,18721.0636,0.27295
